adz_job_id,company_name,adz_job_name,adz_category,publication_date,locations,salary_min,salary_max,salary_is_predicted,categories,level
5525250872,Leidos,Cybersecurity Analyst with Security Clearance,IT Jobs,2025-12-02 23:43:32+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-UT', 'city': 'Hill Air Force Base'}]",89245.66,89245.66,1,Data and Analytics,Mid Level
5530582492,Leidos,Logistics Specialist with Security Clearance,IT Jobs,2025-12-05 23:37:49+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Odenton'}]",95170.44,95170.44,1,Computer and IT,Mid Level
5439768428,Leidos,Senior Linux Systems Administrator (NDA 4),IT Jobs,2025-10-09 14:30:11+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Savage'}]",190677.27,190677.27,1,Computer and IT,Senior Level
5530582491,Leidos,Configuration Management Lead- Configuration and Infrastructure with Security Clearance,IT Jobs,2025-12-05 23:37:49+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Suitland'}]",102979.18,102979.18,1,Computer and IT,Senior Level
5498226934,Leidos,Web Developer with Security Clearance,IT Jobs,2025-11-15 15:19:28+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Tysons Corner'}]",141879.42,141879.42,1,Software Engineering,Mid Level
5530581982,Leidos,Jr. Software Engineer with Security Clearance,IT Jobs,2025-12-05 23:35:58+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CO', 'city': 'Aurora'}]",167599.61,167599.61,1,Software Engineering,Entry Level
5491249260,Leidos,Transport/IP (TRIP) NOC Technician with Security Clearance,IT Jobs,2025-11-11 18:10:02+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-IL', 'city': 'O Fallon'}]",62192.97,62192.97,1,Computer and IT,Mid Level
5487569422,Leidos,Insider Threat Program User Activity Monitor Engineer,IT Jobs,2025-11-08 13:55:08+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-IA', 'city': 'Clinton'}]",125455.22,125455.22,1,Software Engineering,Mid Level
5487688139,Leidos,Insider Threat Program User Activity Monitor Engineer,IT Jobs,2025-11-08 15:48:14+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Greenbelt'}]",125291.89,125291.89,1,Software Engineering,Mid Level
5531607012,Leidos,Enterprise Solutions Architect/Unified Communications,IT Jobs,2025-12-06 15:12:36+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Suitland'}]",134267.9,134267.9,1,Software Engineering,Senior Level
5491250378,Leidos,Principal Network Engineer with Security Clearance,IT Jobs,2025-11-11 18:10:19+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Odenton'}]",197216.73,197216.73,1,Software Engineering,Senior Level
5258041713,Leidos,Cryptologic Computer Scientist-2,IT Jobs,2025-06-19 08:32:35+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Odenton'}]",101295.85,101295.85,1,Data and Analytics,Mid Level
5459643763,Leidos,Software Engineer,IT Jobs,2025-10-22 14:17:56+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Diego'}]",178938.44,178938.44,1,Software Engineering,Mid Level
5530957496,Leidos,Systems Engineer,IT Jobs,2025-12-06 09:12:26+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Chantilly'}]",111722.3,111722.3,1,Software Engineering,Mid Level
5295679197,Leidos,IT Enterprise Architecture Modeler,IT Jobs,2025-07-10 07:44:40+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Bethesda'}]",126966.01,126966.01,1,Data and Analytics,Senior Level
5439385324,Leidos,Environmental Data Manager,IT Jobs,2025-10-09 08:42:29+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Reston'}]",55250.0,99875.0,0,Data and Analytics,Senior Level
5497252843,Leidos,Data Platform Director,IT Jobs,2025-11-15 02:16:09+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'West Mclean'}]",236399.31,236399.31,1,Data and Analytics,Senior Level
5461332574,Leidos,Sr. Network Engineer TS/SCI Poly,IT Jobs,2025-10-23 14:24:57+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Savage'}]",177676.7,177676.7,1,Software Engineering,Senior Level
5531064567,Leidos,Systems Engineer,IT Jobs,2025-12-06 11:24:07+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Falls Church City'}]",116977.16,116977.16,1,Software Engineering,Mid Level
5356956224,Leidos,AWS Admin/Full Stack Developer,IT Jobs,2025-08-17 19:38:20+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Chantilly'}]",104650.0,189175.0,0,Software Engineering,Mid Level
5473237783,Leidos,Kurdish (Sorani)/Arabic Translators,IT Jobs,2025-10-31 14:54:08+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Reston'}]",119110.3,119110.3,1,Software Engineering,Mid Level
5532881789,Leidos,Senior Full Stack Developer - Combat Coder,IT Jobs,2025-12-07 16:25:56+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-KS', 'city': 'Andover'}]",141213.39,141213.39,1,Software Engineering,Senior Level
5532845063,Leidos,Jr. Software Engineer,IT Jobs,2025-12-07 15:59:17+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-AZ', 'city': 'Tucson'}]",141243.03,141243.03,1,Software Engineering,Entry Level
5513595108,Leidos,Firewall Engineering Architect,IT Jobs,2025-11-25 14:32:11+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-FL', 'city': 'Edgewood'}]",226587.58,226587.58,1,Software Engineering,Senior Level
5363554672,Leidos,Tajik Linguist,IT Jobs,2025-08-22 09:21:01+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Reston'}]",127003.79,127003.79,1,Software Engineering,Mid Level
5444447939,Leidos,Network Engineer/Architect SME,IT Jobs,2025-10-12 12:22:39+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Fort Belvoir'}]",112450.0,203275.0,0,Software Engineering,Senior Level
5451971803,Leidos,Chinese Language Analyst,IT Jobs,2025-10-17 08:17:53+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Bethesda'}]",72150.0,130425.0,0,Data and Analytics,Mid Level
5498572997,Leidos,Expert Systems Engineer,IT Jobs,2025-11-15 19:19:18+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Chantilly'}]",126100.0,227950.0,0,Software Engineering,Mid Level
5472507405,Leidos,Aviation Senior Software Engineer,IT Jobs,2025-10-31 07:55:43+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-AL', 'city': 'Huntsville'}]",104650.0,189175.0,0,Software Engineering,Senior Level
5363555211,Leidos,Senior Agentic AI Scientist,IT Jobs,2025-08-22 09:21:05+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Reston'}]",182798.61,182798.61,1,Data and Analytics,Senior Level
5503929548,Leidos,Combat Coder - Senior Full Stack Developer with Security Clearance,IT Jobs,2025-11-19 14:51:29+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Langley'}]",119401.79,119401.79,1,Software Engineering,Senior Level
5484176981,Leidos,Senior Systems Engineer,IT Jobs,2025-11-06 13:26:05+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-OH', 'city': 'Piketon'}]",137836.6,137836.6,1,Software Engineering,Senior Level
5526471516,Leidos,Full Stack Developer,IT Jobs,2025-12-03 14:30:15+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Ashburn'}]",139119.84,139119.84,1,Software Engineering,Mid Level
5530986442,Leidos,Systems Engineer,IT Jobs,2025-12-06 09:21:00+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Reston'}]",122523.69,122523.69,1,Software Engineering,Mid Level
5527963547,Leidos,Boundary Protection Engineer,IT Jobs,2025-12-04 13:35:07+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NM', 'city': 'Las Cruces'}]",89700.0,162150.0,0,Software Engineering,Mid Level
5463012151,Leidos,ICAM Engineering Support Staff 24x7,IT Jobs,2025-10-24 14:29:20+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Harmans'}]",132277.58,132277.58,1,Computer and IT,Mid Level
5397798865,Leidos,Network Engineer,IT Jobs,2025-09-13 14:33:03+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Chantilly'}]",141925.31,141925.31,1,Software Engineering,Mid Level
5498569795,Leidos,Test Engineer (SME),IT Jobs,2025-11-15 19:12:49+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Bethesda'}]",148850.0,269075.0,0,Software Engineering,Mid Level
5528255093,Leidos,Services Watch Officer,IT Jobs,2025-12-04 15:27:20+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Odenton'}]",102467.12,102467.12,1,Software Engineering,Mid Level
5397781700,Leidos,"Cyber Intelligence Analyst, Journeyman",IT Jobs,2025-09-13 14:06:52+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Odenton'}]",147770.22,147770.22,1,Data and Analytics,Mid Level
5530582478,Leidos,Jr. Software Engineer with Security Clearance,IT Jobs,2025-12-05 23:37:49+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-AZ', 'city': 'Coronado'}]",163733.72,163733.72,1,Software Engineering,Entry Level
5487534745,Leidos,Cyber Infrastructure Support,IT Jobs,2025-11-08 13:12:07+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NE', 'city': 'Benson'}]",95364.59,95364.59,1,Computer and IT,Mid Level
5533101884,Leidos,Network Engineer,IT Jobs,2025-12-07 20:02:50+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Marysville'}]",89700.0,162150.0,0,Software Engineering,Mid Level
5512119529,Leidos,Unified Endpoint Management UEM Engineer with Security Clearance,IT Jobs,2025-11-25 00:45:29+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Odenton'}]",143235.83,143235.83,1,Computer and IT,Senior Level
5487338070,Leidos,Geospatial Mission Solutions Data Scientist,IT Jobs,2025-11-08 10:43:02+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'North Springfield'}]",105665.14,105665.14,1,Data and Analytics,Mid Level
5471517248,Leidos,ETL Developer,IT Jobs,2025-10-30 14:59:25+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Ashburn'}]",170158.73,170158.73,1,Software Engineering,Mid Level
5528469487,Leidos,Firewall Engineer,IT Jobs,2025-12-04 16:45:23+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MD', 'city': 'Lanham'}]",181801.39,181801.39,1,Software Engineering,Mid Level
5528490034,Leidos,Jr. Software Engineer,IT Jobs,2025-12-04 16:48:31+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Trade'}]",164813.12,164813.12,1,Software Engineering,Entry Level
5496138197,Lyft,Anaplan Model Builder,IT Jobs,2025-11-14 09:48:54+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",115013.78,115013.78,1,Software Engineering,Mid Level
5459643919,Lyft,Data Engineer Intern (Summer 2026),IT Jobs,2025-10-22 14:18:04+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",79765.03,79765.03,1,Data and Analytics,Internship
5526436965,Lyft,"Data Science Intern, Algorithms (Summer 2026)",IT Jobs,2025-12-03 14:17:25+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",142238.98,142238.98,1,Data and Analytics,Internship
5437624115,Lyft,"iOS Engineer, Mobile Foundations",IT Jobs,2025-10-08 14:09:26+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",190461.36,190461.36,1,Software Engineering,Mid Level
5469796712,Lyft,"Counsel, Product & Commercial (Privacy)",IT Jobs,2025-10-29 12:02:40+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-WA', 'city': 'Seattle'}]",161920.0,202400.0,0,Software Engineering,Mid Level
5397776560,Lyft,"Senior Product Manager, Growth - Lyft Ads",IT Jobs,2025-09-13 14:05:15+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",237529.7,237529.7,1,Computer and IT,Senior Level
5436964962,Lyft,"Senior Product Manager, Growth - Lyft Ads (San Francisco)",IT Jobs,2025-10-08 04:34:12+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",219440.98,219440.98,1,Computer and IT,Senior Level
5530510599,Lyft,"Program Manager, eDiscovery",IT Jobs,2025-12-05 21:14:30+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",88000.0,110000.0,0,Software Engineering,Senior Level
5526639239,Lyft,"Program Manager, eDiscovery",IT Jobs,2025-12-03 15:38:03+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Grand Central'}]",161547.38,161547.38,1,Software Engineering,Senior Level
5496628703,Lyft,"Senior Engineering Manager, Mapping",IT Jobs,2025-11-14 14:20:47+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",208000.0,260000.0,0,Software Engineering,Senior Level
5487592773,Lyft,"Manager, Anaplan COE",IT Jobs,2025-11-08 14:16:16+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-WA', 'city': 'International'}]",115309.66,115309.66,1,Computer and IT,Senior Level
5524894205,Lyft,"Data Science Intern, Algorithms (Summer 2026)",IT Jobs,2025-12-02 15:46:53+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Grand Central'}]",164733.77,164733.77,1,Data and Analytics,Internship
5469806015,Lyft,"Counsel, Product & Commercial (Privacy)",IT Jobs,2025-10-29 12:09:47+00:00,"[{'country_code': 'US', 'subdivision_code': None, 'city': 'Washington'}]",161920.0,202400.0,0,Software Engineering,Mid Level
5015783427,Lyft,"Senior Software Engineer, Security Foundations (Networking Infrastructure Projects)",IT Jobs,2025-01-18 08:43:43+00:00,"[{'country_code': 'US', 'subdivision_code': None, 'city': None}]",148000.0,185000.0,0,Software Engineering,Senior Level
5455479163,Lyft,"Director, Product Management, Lyft Business",IT Jobs,2025-10-19 14:21:04+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",349359.88,349359.88,1,Computer and IT,Senior Level
5526466899,Lyft,"Data Science Intern, Algorithms (Summer 2026)",IT Jobs,2025-12-03 14:28:52+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'New York City'}]",120640.0,128960.0,0,Data and Analytics,Internship
5461029326,Lyft,"Software Engineer Intern, Mobile iOS (Summer 2026)",IT Jobs,2025-10-23 09:36:38+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",108160.0,120640.0,0,Software Engineering,Internship
5488513051,Lyft,"Manager, Anaplan COE",IT Jobs,2025-11-09 10:06:55+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",127043.64,127043.64,1,Computer and IT,Senior Level
5496138194,Lyft,"Senior Engineering Manager, Mapping",IT Jobs,2025-11-14 09:48:54+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",195641.3,195641.3,1,Software Engineering,Senior Level
5468701755,Lyft,"Counsel, Product & Commercial (Privacy)",IT Jobs,2025-10-28 19:48:34+00:00,"[{'country_code': 'US', 'subdivision_code': None, 'city': None}]",123904.73,123904.73,1,Software Engineering,Mid Level
5459644007,Lyft,"Software Engineer Intern, Mobile iOS (Summer 2026)",IT Jobs,2025-10-22 14:18:06+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",105872.84,105872.84,1,Software Engineering,Internship
5528009334,Lyft,"Group Product Manager, Core Rider",IT Jobs,2025-12-04 14:49:36+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",116508.89,116508.89,1,Computer and IT,Senior Level
5526436979,Lyft,"Program Manager, eDiscovery",IT Jobs,2025-12-03 14:17:26+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",140158.3,140158.3,1,Software Engineering,Senior Level
5494034614,Lyft,IT Infrastructure Engineering Manager (Network & Systems),IT Jobs,2025-11-13 10:03:41+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",304666.25,304666.25,1,Computer and IT,Senior Level
5394861412,Lyft,"Senior Software Engineer, Lyft Ads",IT Jobs,2025-09-11 18:15:00+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Grand Central'}]",367281.8,367281.8,1,Software Engineering,Senior Level
5512322453,Lyft,Senior Growth Product Manager: Ads & Monetization (San Francisco),IT Jobs,2025-11-25 05:52:51+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",141824.1,141824.1,1,Computer and IT,Senior Level
5013532811,Lyft,"Senior Software Engineer, Security Foundations (Networking Infrastructure Projects)",IT Jobs,2025-01-16 18:12:04+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",216002.61,216002.61,1,Software Engineering,Senior Level
5034336794,Lyft,"Senior Software Engineer, Security Foundations (Networking Infrastructure Projects)",IT Jobs,2025-02-02 07:59:41+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-WA', 'city': 'Seattle'}]",136160.0,170200.0,0,Software Engineering,Senior Level
5496628695,Lyft,"Staff Software Engineer, Mapping",IT Jobs,2025-11-14 14:20:44+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",176000.0,220000.0,0,Software Engineering,Mid Level
5500729216,Lyft,"Senior Data Scientist, Algorithms - Pricing, Rider Engagement (San Francisco)",IT Jobs,2025-11-17 14:22:46+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",139776.4,139776.4,1,Data and Analytics,Senior Level
5401399557,Lyft,"Senior Product Manager, Growth - Lyft Ads (San Francisco)",IT Jobs,2025-09-16 07:57:39+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",183217.48,183217.48,1,Computer and IT,Senior Level
5494542193,Lyft,Anaplan Model Builder,IT Jobs,2025-11-13 14:34:16+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-WA', 'city': 'International'}]",98869.53,98869.53,1,Software Engineering,Mid Level
5500726600,Lyft,"Senior Data Scientist, Decisions, New Product Development (San Francisco)",IT Jobs,2025-11-17 14:22:10+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",190607.1,190607.1,1,Software Engineering,Senior Level
5526630578,Lyft,"Data Science Intern, Algorithms (Summer 2026)",IT Jobs,2025-12-03 15:32:17+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",120640.0,128960.0,0,Data and Analytics,Internship
5492413658,Lyft,IT Infrastructure Engineering Manager (Network & Systems),IT Jobs,2025-11-12 10:42:06+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",154000.0,192500.0,0,Computer and IT,Senior Level
5031881475,Lyft,"Senior Software Engineer, Security Foundations (Networking Infrastructure Projects)",IT Jobs,2025-01-31 18:42:37+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-WA', 'city': 'International'}]",171467.47,171467.47,1,Software Engineering,Senior Level
5530509844,Lyft,"Program Manager, eDiscovery",IT Jobs,2025-12-05 21:11:56+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'New York City'}]",88000.0,110000.0,0,Software Engineering,Senior Level
5496138195,Lyft,"Staff Software Engineer, Mapping",IT Jobs,2025-11-14 09:48:54+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",202669.48,202669.48,1,Software Engineering,Mid Level
5489492383,Lyft,"Manager, Anaplan COE",IT Jobs,2025-11-10 10:32:18+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",165000.0,206250.0,0,Computer and IT,Senior Level
5398488376,Lyft,"Senior Software Engineer, Lyft Ads",IT Jobs,2025-09-13 19:57:14+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'New York City'}]",148000.0,185000.0,0,Software Engineering,Senior Level
5468721495,Lyft,"Counsel, Product & Commercial (Privacy)",IT Jobs,2025-10-28 19:56:06+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-WA', 'city': 'International'}]",132022.88,132022.88,1,Software Engineering,Mid Level
5466194674,Lyft,"Senior Product Manager, Growth - Lyft Ads",IT Jobs,2025-10-27 09:40:10+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",148000.0,185000.0,0,Computer and IT,Senior Level
5466008720,Lyft,"iOS Engineer, Mobile Foundations",IT Jobs,2025-10-27 08:21:54+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",128000.0,160000.0,0,Software Engineering,Mid Level
5491075839,Lyft,"Analytics Lead, Hardware and Supply (LUS)",IT Jobs,2025-11-11 14:35:41+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Grand Central'}]",165027.02,165027.02,1,Data and Analytics,Senior Level
5400916788,Lyft,"Senior Product Manager, Growth - Lyft Ads",IT Jobs,2025-09-15 20:40:28+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'New York City'}]",148000.0,185000.0,0,Computer and IT,Senior Level
5456347501,Lyft,"Director, Product Management, Lyft Business (San Francisco)",IT Jobs,2025-10-20 09:50:14+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",304587.53,304587.53,1,Computer and IT,Senior Level
5496276588,Lyft,Anaplan Model Builder,IT Jobs,2025-11-14 11:14:29+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",138000.0,172500.0,0,Software Engineering,Mid Level
5529961263,Mastercard,Information Security Operations Analyst II,IT Jobs,2025-12-05 15:50:38+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MO', 'city': 'Weldon Spring'}]",68031.14,68031.14,1,Data and Analytics,Mid Level
5515349125,Mastercard,BizOps Engineer II,IT Jobs,2025-11-26 15:35:49+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MO', 'city': 'Weldon Spring'}]",116965.45,116965.45,1,Software Engineering,Mid Level
5362778902,Mastercard,Lead Software Architect,IT Jobs,2025-08-21 17:35:37+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-UT', 'city': 'Bonnie'}]",149309.75,149309.75,1,Software Engineering,Senior Level
5526639713,Mastercard,"Senior Counsel, Privacy, AI & Data Responsibility",IT Jobs,2025-12-03 15:38:14+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Harrison'}]",130904.17,130904.17,1,Data and Analytics,Senior Level
5189518475,Mastercard,Senior Software Engineer (Java/DevSecOps),IT Jobs,2025-05-08 20:03:01+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MO', 'city': ""O'Fallon""}]",162546.31,162546.31,1,Software Engineering,Senior Level
5463299618,Mastercard,"Director, Business Analysis (GBSC-Revenue Systems Strategy)",IT Jobs,2025-10-24 19:39:20+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MO', 'city': 'Weldon Spring'}]",170375.02,170375.02,1,Data and Analytics,Senior Level
5498019129,Mastercard,"Vice President, Software Engineering - Agentic AI",IT Jobs,2025-11-15 13:39:39+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Grand Central'}]",222636.86,222636.86,1,Software Engineering,Senior Level
5189515633,Mastercard,Senior Postgres DBA,IT Jobs,2025-05-08 20:02:09+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MO', 'city': ""O'Fallon""}]",148481.34,148481.34,1,Software Engineering,Senior Level
5528463168,MasterCard,Principal AI Engineer,IT Jobs,2025-12-04 16:43:58+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'State Farm'}]",121497.65,121497.65,1,Data and Analytics,Senior Level
5189515676,MASTERCARD,"Manager, Technology Business Management",IT Jobs,2025-05-08 20:02:09+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MO', 'city': ""O'Fallon""}]",145736.02,145736.02,1,Computer and IT,Senior Level
5482309406,Mastercard,Lead Front End Developer - Agentic AI Platform,IT Jobs,2025-11-05 10:17:38+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-TX', 'city': 'Tarrytown'}]",147807.42,147807.42,1,Software Engineering,Senior Level
5505969558,Mastercard,Data Science Director,IT Jobs,2025-11-20 15:08:53+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-VA', 'city': 'Fort Myer'}]",152531.34,152531.34,1,Data and Analytics,Senior Level
5189518535,Mastercard,Lead Software Engineer,IT Jobs,2025-05-08 20:03:01+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': 'Northlake'}]",150850.36,150850.36,1,Software Engineering,Senior Level
5528475940,MasterCard,Lead Front End Developer - Agentic AI Platform,IT Jobs,2025-12-04 16:46:21+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-TX', 'city': 'Bee Cave'}]",131545.05,131545.05,1,Software Engineering,Senior Level
5528424378,MasterCard,"Senior Data Scientist, Sustainable Technology",IT Jobs,2025-12-04 16:30:56+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MO', 'city': ""O'Fallon""}]",114768.02,114768.02,1,Data and Analytics,Senior Level
5213308412,Mastercard,Senior Software Engineer,IT Jobs,2025-05-23 16:48:57+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MO', 'city': ""O'Fallon""}]",128442.06,128442.06,1,Software Engineering,Senior Level
5413010804,Mastercard,Senior Azure Platform Engineer,IT Jobs,2025-09-23 19:09:42+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MO', 'city': 'Weldon Spring'}]",106076.98,106076.98,1,Data and Analytics,Senior Level
5492604980,Mastercard,"Vice President, Enterprise Operations - Network Service Assurance",IT Jobs,2025-11-12 13:49:31+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Grand Central'}]",166125.73,166125.73,1,Software Engineering,Senior Level
5213300392,Mastercard,Senior Business Analyst,IT Jobs,2025-05-23 16:46:41+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MO', 'city': ""O'Fallon""}]",108263.91,108263.91,1,Data and Analytics,Senior Level
5503771135,Mastercard,Senior Enterprise Operations Engineer,IT Jobs,2025-11-19 14:02:55+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'SoMa'}]",149009.89,149009.89,1,Software Engineering,Senior Level
5484240403,Mastercard,Senior Analyst M&A Integration,IT Jobs,2025-11-06 14:02:11+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Harrison'}]",89639.82,89639.82,1,Data and Analytics,Senior Level
5482606638,Mastercard,Lead Front End Developer - Agentic AI Platform,IT Jobs,2025-11-05 14:02:48+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-WA', 'city': 'International'}]",134513.22,134513.22,1,Software Engineering,Senior Level
